segment_id,street_id,street_name,street_type,velocity,max_velocity,s_node_id,s_long,s_lat,e_node_id,e_long,e_lat,slow_traffic
8232,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5735781199,106.6612894,10.8527144,3342343820,106.6622368,10.853034,0
8233,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5735781199,106.6612894,10.8527144,3169702456,106.6606508,10.8524769,0
8234,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,3169702456,106.6606508,10.8524769,5735781199,106.6612894,10.8527144,0
8235,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,3169702456,106.6606508,10.8524769,5735781183,106.6606113,10.8524661,0
8236,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5735781183,106.6606113,10.8524661,3169702456,106.6606508,10.8524769,0
8237,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5735781183,106.6606113,10.8524661,5908190204,106.6602254,10.8523298,0
8238,32581965,Phạm Văn Chiêu,tertiary,47.91718170580964,47.91718170580964,5908190204,106.6602254,10.8523298,5735781183,106.6606113,10.8524661,0
8239,32581965,Phạm Văn Chiêu,tertiary,47.91718170580964,47.91718170580964,5908190204,106.6602254,10.8523298,3342343777,106.6600106,10.852254,0
8240,32581965,Phạm Văn Chiêu,tertiary,47.91718170580964,47.91718170580964,3342343777,106.6600106,10.852254,5908190204,106.6602254,10.8523298,0
8241,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,3342343777,106.6600106,10.852254,3342343770,106.6594726,10.852061,0
8242,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,3342343770,106.6594726,10.852061,3342343777,106.6600106,10.852254,0
8243,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,3342343770,106.6594726,10.852061,5894559525,106.6593,10.8520063,0
8244,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5894559525,106.6593,10.8520063,3342343770,106.6594726,10.852061,0
8245,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5894559525,106.6593,10.8520063,366371730,106.6587104,10.8518001,0
8246,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,366371730,106.6587104,10.8518001,5894559525,106.6593,10.8520063,0
8247,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,366371730,106.6587104,10.8518001,5735624046,106.65863,10.8517725,0
8248,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5735624046,106.65863,10.8517725,366371730,106.6587104,10.8518001,0
8249,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5735624046,106.65863,10.8517725,366407154,106.6583232,10.8516671,0
8250,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,366407154,106.6583232,10.8516671,5735624046,106.65863,10.8517725,0
8251,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,366407154,106.6583232,10.8516671,5894559521,106.6579498,10.8515389,0
8252,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5894559521,106.6579498,10.8515389,366407154,106.6583232,10.8516671,0
8253,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5894559521,106.6579498,10.8515389,366390881,106.6578993,10.8515216,0
8254,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,366390881,106.6578993,10.8515216,5894559521,106.6579498,10.8515389,0
8255,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,366390881,106.6578993,10.8515216,366390486,106.6575465,10.851397,0
8256,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,366390486,106.6575465,10.851397,366390881,106.6578993,10.8515216,0
8257,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,366390486,106.6575465,10.851397,3342343752,106.6574746,10.8513786,0
8258,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,3342343752,106.6574746,10.8513786,366390486,106.6575465,10.851397,0
8259,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,3342343752,106.6574746,10.8513786,366418494,106.6572619,10.8513738,0
8260,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,366418494,106.6572619,10.8513738,3342343752,106.6574746,10.8513786,0
8261,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,366418494,106.6572619,10.8513738,5735624042,106.6569805,10.8514117,0
8262,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5735624042,106.6569805,10.8514117,366418494,106.6572619,10.8513738,0
8263,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5735624042,106.6569805,10.8514117,5735605651,106.6566313,10.85146,0
8264,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5735605651,106.6566313,10.85146,5735624042,106.6569805,10.8514117,0
8265,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5735605651,106.6566313,10.85146,5736013584,106.6562951,10.8514659,0
8266,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5736013584,106.6562951,10.8514659,5735605651,106.6566313,10.85146,0
8267,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5736013584,106.6562951,10.8514659,4632272910,106.6561107,10.8514323,0
8268,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,4632272910,106.6561107,10.8514323,5736013584,106.6562951,10.8514659,0
8269,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,4632272910,106.6561107,10.8514323,4632223993,106.6560894,10.8514241,0
8270,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,4632223993,106.6560894,10.8514241,4632272910,106.6561107,10.8514323,0
8271,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,4632223993,106.6560894,10.8514241,5736013567,106.6559161,10.8513657,0
8272,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5736013567,106.6559161,10.8513657,4632223993,106.6560894,10.8514241,0
8273,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5736013567,106.6559161,10.8513657,5902183233,106.6556754,10.8512845,0
8274,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5902183233,106.6556754,10.8512845,5736013567,106.6559161,10.8513657,0
8275,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5902183233,106.6556754,10.8512845,5902183230,106.6554061,10.8511937,0
8276,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5902183230,106.6554061,10.8511937,5902183233,106.6556754,10.8512845,0
8277,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5902183230,106.6554061,10.8511937,5763224861,106.6551856,10.8511194,0
8278,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5763224861,106.6551856,10.8511194,5902183230,106.6554061,10.8511937,0
8279,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5763224861,106.6551856,10.8511194,4962943024,106.6551036,10.8510917,0
8280,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,4962943024,106.6551036,10.8510917,5763224861,106.6551856,10.8511194,0
8281,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,4962943024,106.6551036,10.8510917,5736013568,106.6548989,10.851016,0
8282,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5736013568,106.6548989,10.851016,4962943024,106.6551036,10.8510917,0
8283,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5736013568,106.6548989,10.851016,5902183219,106.6548103,10.8509839,0
8284,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5902183219,106.6548103,10.8509839,5736013568,106.6548989,10.851016,0
8285,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5902183219,106.6548103,10.8509839,5735456614,106.6542212,10.8507702,0
8286,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5735456614,106.6542212,10.8507702,5902183219,106.6548103,10.8509839,0
8287,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5735456614,106.6542212,10.8507702,4423129687,106.6538015,10.8506179,0
8288,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,4423129687,106.6538015,10.8506179,5735456614,106.6542212,10.8507702,0
8289,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,4423129687,106.6538015,10.8506179,366408371,106.6536289,10.8505646,0
8290,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,366408371,106.6536289,10.8505646,4423129687,106.6538015,10.8506179,0
8291,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,366408371,106.6536289,10.8505646,5740105164,106.653471,10.8505082,0
8292,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5740105164,106.653471,10.8505082,366408371,106.6536289,10.8505646,0
8293,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5740105164,106.653471,10.8505082,5740105179,106.6532228,10.8504242,0
8294,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5740105179,106.6532228,10.8504242,5740105164,106.653471,10.8505082,0
8295,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5740105179,106.6532228,10.8504242,3169702453,106.653178,10.8504106,0
8296,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,3169702453,106.653178,10.8504106,5740105179,106.6532228,10.8504242,0
8297,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,3169702453,106.653178,10.8504106,366469708,106.652712,10.8502187,0
8298,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,366469708,106.652712,10.8502187,3169702453,106.653178,10.8504106,0
8299,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,366469708,106.652712,10.8502187,5736013570,106.6526159,10.8501814,0
8300,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5736013570,106.6526159,10.8501814,366469708,106.652712,10.8502187,0
8301,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5736013570,106.6526159,10.8501814,4962942809,106.6524761,10.8501303,0
8302,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,4962942809,106.6524761,10.8501303,5736013570,106.6526159,10.8501814,0
8303,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,4962942809,106.6524761,10.8501303,366475527,106.6523348,10.850087,0
8304,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,366475527,106.6523348,10.850087,4962942809,106.6524761,10.8501303,0
8305,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,366475527,106.6523348,10.850087,5740105175,106.6521125,10.8500129,0
8306,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5740105175,106.6521125,10.8500129,366475527,106.6523348,10.850087,0
8307,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5740105175,106.6521125,10.8500129,4962942802,106.6517161,10.8498699,0
8308,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,4962942802,106.6517161,10.8498699,5740105175,106.6521125,10.8500129,0
8309,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,4962942802,106.6517161,10.8498699,366430701,106.651481,10.8497793,0
8310,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,366430701,106.651481,10.8497793,4962942802,106.6517161,10.8498699,0
8311,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,366430701,106.651481,10.8497793,5740061210,106.6510453,10.8496113,0
8312,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5740061210,106.6510453,10.8496113,366430701,106.651481,10.8497793,0
8313,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5740061210,106.6510453,10.8496113,5740105208,106.6508163,10.8495006,0
8314,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5740105208,106.6508163,10.8495006,5740061210,106.6510453,10.8496113,0
8315,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5740105208,106.6508163,10.8495006,5740105199,106.6506076,10.8494117,0
8316,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5740105199,106.6506076,10.8494117,5740105208,106.6508163,10.8495006,0
8317,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5740105199,106.6506076,10.8494117,5740061215,106.6505132,10.8493715,0
8318,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5740061215,106.6505132,10.8493715,5740105199,106.6506076,10.8494117,0
8319,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5740061215,106.6505132,10.8493715,5758101435,106.6503668,10.84929,0
8320,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5758101435,106.6503668,10.84929,5740061215,106.6505132,10.8493715,0
8321,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5758101435,106.6503668,10.84929,5902182541,106.650157,10.8491922,0
8322,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5902182541,106.650157,10.8491922,5758101435,106.6503668,10.84929,0
8323,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5902182541,106.650157,10.8491922,2871641652,106.6496575,10.848962,0
8324,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,2871641652,106.6496575,10.848962,5902182541,106.650157,10.8491922,0
8325,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,2871641652,106.6496575,10.848962,5740061182,106.6495053,10.8488855,0
8326,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5740061182,106.6495053,10.8488855,2871641652,106.6496575,10.848962,0
8327,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5740061182,106.6495053,10.8488855,5740105159,106.6492665,10.8487729,0
8328,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5740105159,106.6492665,10.8487729,5740061182,106.6495053,10.8488855,0
8329,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5740105159,106.6492665,10.8487729,4962942789,106.648948,10.8486227,0
8330,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,4962942789,106.648948,10.8486227,5740105159,106.6492665,10.8487729,0
8331,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,4962942789,106.648948,10.8486227,5740061209,106.6486773,10.8484922,0
8332,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5740061209,106.6486773,10.8484922,4962942789,106.648948,10.8486227,0
8333,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5740061209,106.6486773,10.8484922,5902077677,106.648532,10.8484221,0
8334,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5902077677,106.648532,10.8484221,5740061209,106.6486773,10.8484922,0
8335,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5902077677,106.648532,10.8484221,5740105182,106.6481231,10.848225,0
8336,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5740105182,106.6481231,10.848225,5902077677,106.648532,10.8484221,0
8337,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5740105182,106.6481231,10.848225,5740105157,106.647785,10.848062,0
8338,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5740105157,106.647785,10.848062,5740105182,106.6481231,10.848225,0
8339,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5740105157,106.647785,10.848062,5902077675,106.6476015,10.8479852,0
8340,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5902077675,106.6476015,10.8479852,5740105157,106.647785,10.848062,0
8341,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5902077675,106.6476015,10.8479852,5740105153,106.6474546,10.8479237,0
8342,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5740105153,106.6474546,10.8479237,5902077675,106.6476015,10.8479852,0
8343,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5740105153,106.6474546,10.8479237,5740169684,106.6474134,10.8479027,0
8344,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5740169684,106.6474134,10.8479027,5740105153,106.6474546,10.8479237,0
8345,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5740169684,106.6474134,10.8479027,5740246831,106.6470511,10.8477198,0
8346,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5740246831,106.6470511,10.8477198,5740169684,106.6474134,10.8479027,0
8347,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5740246831,106.6470511,10.8477198,5740246826,106.6470425,10.8477152,0
8348,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5740246826,106.6470425,10.8477152,5740246831,106.6470511,10.8477198,0
8349,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5740246826,106.6470425,10.8477152,5740169671,106.6469081,10.8476452,0
8350,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5740169671,106.6469081,10.8476452,5740246826,106.6470425,10.8477152,0
8351,32581965,Phạm Văn Chiêu,tertiary,47.315384615384616,47.91718170580964,5740169671,106.6469081,10.8476452,5740105191,106.6466973,10.8475377,0
